estimator,regime_n,regime_cov,seed,coverage,ci_width
calibrated-dr-cpo,250,0.1,46,75.0,0.8966317336662626
calibrated-dr-cpo,250,0.1,47,100.0,1.1029420104205419
calibrated-dr-cpo,250,0.1,48,100.0,0.6150925838457109
calibrated-dr-cpo,250,0.1,49,100.0,0.4668329912917295
calibrated-dr-cpo,250,0.25,0,100.0,0.20790102108916503
calibrated-dr-cpo,250,0.25,1,75.0,0.44183790045751703
calibrated-dr-cpo,250,0.25,2,100.0,0.38509615603804137
calibrated-dr-cpo,250,0.25,3,75.0,0.13396661017736045
calibrated-dr-cpo,250,0.25,4,100.0,0.4910402219848151
calibrated-dr-cpo,250,0.25,5,75.0,0.24182709680749603
calibrated-dr-cpo,250,0.25,6,75.0,0.31680103105178026
calibrated-dr-cpo,250,0.25,7,100.0,0.7720127973339818
calibrated-dr-cpo,250,0.25,8,100.0,0.7262315608018263
calibrated-dr-cpo,250,0.25,9,100.0,0.5208750940584062
calibrated-dr-cpo,250,0.25,10,100.0,0.30688365496306735
calibrated-dr-cpo,250,0.25,11,100.0,0.6953882992322898
calibrated-dr-cpo,250,0.25,12,100.0,0.5038166052496972
calibrated-dr-cpo,250,0.25,13,75.0,0.20654120771675916
calibrated-dr-cpo,250,0.25,14,100.0,0.39903487701712687
calibrated-dr-cpo,250,0.25,15,100.0,0.3957230553769041
calibrated-dr-cpo,250,0.25,16,100.0,0.7929999801794506
calibrated-dr-cpo,250,0.25,17,100.0,0.44001586684699706
calibrated-dr-cpo,250,0.25,18,75.0,0.2354409870501427
calibrated-dr-cpo,250,0.25,19,75.0,0.264319364976038
calibrated-dr-cpo,250,0.25,20,75.0,0.9110573107574815
calibrated-dr-cpo,250,0.25,21,100.0,0.32981132464660984
calibrated-dr-cpo,250,0.25,22,75.0,0.4974499817471326
calibrated-dr-cpo,250,0.25,23,100.0,0.3479714481623133
calibrated-dr-cpo,250,0.25,24,100.0,0.25256595473958743
calibrated-dr-cpo,250,0.25,25,100.0,0.723831169246222
calibrated-dr-cpo,250,0.25,26,75.0,0.2973397328551886
calibrated-dr-cpo,250,0.25,27,100.0,0.42686712075469924
calibrated-dr-cpo,250,0.25,28,100.0,0.34973175288655756
calibrated-dr-cpo,250,0.25,29,75.0,0.3000663893334163
calibrated-dr-cpo,250,0.25,30,75.0,0.48599562110827255
calibrated-dr-cpo,250,0.25,31,100.0,0.2202798098859311
calibrated-dr-cpo,250,0.25,32,75.0,0.2175594794984531
calibrated-dr-cpo,250,0.25,33,100.0,0.5340444293335589
calibrated-dr-cpo,250,0.25,34,100.0,0.6778748030364216
calibrated-dr-cpo,250,0.25,35,100.0,0.34620914154251087
calibrated-dr-cpo,250,0.25,36,75.0,0.22579271137515222
calibrated-dr-cpo,250,0.25,37,100.0,0.5810408502742164
calibrated-dr-cpo,250,0.25,38,75.0,0.36431086905117205
calibrated-dr-cpo,250,0.25,39,75.0,0.290016484054707
calibrated-dr-cpo,250,0.25,40,100.0,0.409119315105446
calibrated-dr-cpo,250,0.25,41,100.0,0.6143683687892487
calibrated-dr-cpo,250,0.25,42,100.0,0.255989718838188
calibrated-dr-cpo,250,0.25,43,100.0,0.42055180056328384
calibrated-dr-cpo,250,0.25,44,75.0,0.32062930546546925
calibrated-dr-cpo,250,0.25,45,100.0,0.4727268778099573
calibrated-dr-cpo,250,0.25,46,75.0,0.17627866970045292
calibrated-dr-cpo,250,0.25,47,75.0,0.30641497107001403
calibrated-dr-cpo,250,0.25,48,100.0,0.6521664967908412
calibrated-dr-cpo,250,0.25,49,100.0,0.6548500277415107
calibrated-dr-cpo,250,0.5,0,100.0,0.5408147946921738
calibrated-dr-cpo,250,0.5,1,100.0,0.31033784026654054
calibrated-dr-cpo,250,0.5,2,75.0,0.3017457466963222
calibrated-dr-cpo,250,0.5,3,75.0,0.4090230447797438
calibrated-dr-cpo,250,0.5,4,100.0,0.2818920464073183
calibrated-dr-cpo,250,0.5,5,75.0,0.19110913255254158
calibrated-dr-cpo,250,0.5,6,75.0,0.15671111367463242
calibrated-dr-cpo,250,0.5,7,100.0,0.24848784408775537
calibrated-dr-cpo,250,0.5,8,100.0,0.30453409021214767
calibrated-dr-cpo,250,0.5,9,75.0,0.19759007936429768
calibrated-dr-cpo,250,0.5,10,100.0,0.2124063048322175
calibrated-dr-cpo,250,0.5,11,100.0,0.6318663460247522
calibrated-dr-cpo,250,0.5,12,75.0,0.23913294058683615
calibrated-dr-cpo,250,0.5,13,75.0,0.567210761302896
calibrated-dr-cpo,250,0.5,14,100.0,0.31970438610410284
calibrated-dr-cpo,250,0.5,15,100.0,0.41086514431543353
calibrated-dr-cpo,250,0.5,16,75.0,0.2845827289348562
calibrated-dr-cpo,250,0.5,17,100.0,0.35462417696431237
calibrated-dr-cpo,250,0.5,18,100.0,0.39174488640254945
calibrated-dr-cpo,250,0.5,19,75.0,0.1883284516282292
calibrated-dr-cpo,250,0.5,20,75.0,0.24700558325031713
calibrated-dr-cpo,250,0.5,21,75.0,0.1773686761748155
calibrated-dr-cpo,250,0.5,22,75.0,0.4463633852465073
calibrated-dr-cpo,250,0.5,23,75.0,0.20593862249539
calibrated-dr-cpo,250,0.5,24,100.0,0.21163392283042662
calibrated-dr-cpo,250,0.5,25,100.0,0.5452333782315665
calibrated-dr-cpo,250,0.5,26,100.0,0.46039895741927633
calibrated-dr-cpo,250,0.5,27,100.0,0.41919727955119723
calibrated-dr-cpo,250,0.5,28,75.0,0.27663649088023656
calibrated-dr-cpo,250,0.5,29,100.0,0.6206472145401027
calibrated-dr-cpo,250,0.5,30,100.0,0.44987641690743835
calibrated-dr-cpo,250,0.5,31,100.0,0.32517425136941375
calibrated-dr-cpo,250,0.5,32,75.0,0.26891216243565863
calibrated-dr-cpo,250,0.5,33,100.0,0.16475662766979965
calibrated-dr-cpo,250,0.5,34,100.0,0.39828814156123205
calibrated-dr-cpo,250,0.5,35,100.0,0.20079343921812348
calibrated-dr-cpo,250,0.5,36,75.0,0.47850579440332763
calibrated-dr-cpo,250,0.5,37,100.0,0.4609284043478929
calibrated-dr-cpo,250,0.5,38,75.0,0.2346728631194122
calibrated-dr-cpo,250,0.5,39,100.0,0.35581870718156305
calibrated-dr-cpo,250,0.5,40,100.0,0.34599825743867546
calibrated-dr-cpo,250,0.5,41,100.0,0.4035510857806305
calibrated-dr-cpo,250,0.5,42,100.0,0.4377330116205668
calibrated-dr-cpo,250,0.5,43,100.0,0.33757840649308857
calibrated-dr-cpo,250,0.5,44,100.0,0.583001333223572
calibrated-dr-cpo,250,0.5,45,100.0,0.4014369998993486
calibrated-dr-cpo,250,0.5,46,100.0,0.37565916992823056
calibrated-dr-cpo,250,0.5,47,100.0,0.3429740270890952
calibrated-dr-cpo,250,0.5,48,100.0,0.4386317712258722
calibrated-dr-cpo,250,0.5,49,100.0,0.3307221849967382
calibrated-dr-cpo,500,0.05,0,100.0,0.711198233371691
calibrated-dr-cpo,500,0.05,1,75.0,0.8269226489331016
calibrated-dr-cpo,500,0.05,2,100.0,0.2925107731412737
calibrated-dr-cpo,500,0.05,3,75.0,0.5899589172944099
calibrated-dr-cpo,500,0.05,4,100.0,1.9971477117480043
calibrated-dr-cpo,500,0.05,5,100.0,1.0047546169193529
calibrated-dr-cpo,500,0.05,6,100.0,1.6225825179038336
calibrated-dr-cpo,500,0.05,7,75.0,0.443112356575865
calibrated-dr-cpo,500,0.05,8,75.0,0.3788439898818738
calibrated-dr-cpo,500,0.05,9,75.0,0.8467913546934509
calibrated-dr-cpo,500,0.05,10,75.0,0.16731252490809317
calibrated-dr-cpo,500,0.05,11,100.0,1.4422808623972339
calibrated-dr-cpo,500,0.05,12,100.0,0.8821783876720373
calibrated-dr-cpo,500,0.05,13,100.0,0.9358097890460972
calibrated-dr-cpo,500,0.05,14,100.0,1.0826088389416155
calibrated-dr-cpo,500,0.05,15,100.0,1.4121908754967718
calibrated-dr-cpo,500,0.05,16,100.0,1.2832392903321241
calibrated-dr-cpo,500,0.05,17,100.0,1.1167457332505764
calibrated-dr-cpo,500,0.05,18,100.0,1.2394922871286171
calibrated-dr-cpo,500,0.05,19,100.0,0.4711113223231315
calibrated-dr-cpo,500,0.05,20,100.0,0.7655407029083743
calibrated-dr-cpo,500,0.05,21,100.0,0.7346486629570296
calibrated-dr-cpo,500,0.05,22,100.0,0.9310286777880277
calibrated-dr-cpo,500,0.05,23,100.0,0.6574003805416994
calibrated-dr-cpo,500,0.05,24,100.0,0.6346263840870735
calibrated-dr-cpo,500,0.05,25,75.0,0.18011918051597697
calibrated-dr-cpo,500,0.05,26,100.0,0.7056987725757673
calibrated-dr-cpo,500,0.05,27,100.0,0.8396987651019312
calibrated-dr-cpo,500,0.05,28,25.0,0.3373575815524199
calibrated-dr-cpo,500,0.05,29,75.0,0.26989375616545563
calibrated-dr-cpo,500,0.05,30,100.0,0.9341400469059244
calibrated-dr-cpo,500,0.05,31,75.0,0.6523713888391619
calibrated-dr-cpo,500,0.05,32,100.0,0.5223593476915078
calibrated-dr-cpo,500,0.05,33,100.0,0.8928280024556466
calibrated-dr-cpo,500,0.05,34,25.0,0.2234986121634917
calibrated-dr-cpo,500,0.05,35,100.0,1.5847277936919961
calibrated-dr-cpo,500,0.05,36,100.0,1.164569177026329
calibrated-dr-cpo,500,0.05,37,100.0,2.322697412882896
calibrated-dr-cpo,500,0.05,38,100.0,1.0833572780483007
calibrated-dr-cpo,500,0.05,39,100.0,1.5903223325333575
calibrated-dr-cpo,500,0.05,40,100.0,0.674499988838261
calibrated-dr-cpo,500,0.05,41,100.0,0.7033517671697149
calibrated-dr-cpo,500,0.05,42,100.0,0.6486773848767579
calibrated-dr-cpo,500,0.05,43,75.0,0.5755864069853546
calibrated-dr-cpo,500,0.05,44,100.0,1.5188542016444433
calibrated-dr-cpo,500,0.05,45,75.0,0.7662348946274498
calibrated-dr-cpo,500,0.05,46,75.0,0.45657616039954874
calibrated-dr-cpo,500,0.05,47,100.0,1.602973033112262
calibrated-dr-cpo,500,0.05,48,75.0,0.4140511122102326
calibrated-dr-cpo,500,0.05,49,100.0,0.8232651255148473
calibrated-dr-cpo,500,0.1,0,75.0,0.41672463511947355
calibrated-dr-cpo,500,0.1,1,100.0,0.7123765808130805
calibrated-dr-cpo,500,0.1,2,100.0,0.41856208763236114
calibrated-dr-cpo,500,0.1,3,75.0,0.30969090583204845
calibrated-dr-cpo,500,0.1,4,75.0,0.5097200297440809
calibrated-dr-cpo,500,0.1,5,100.0,0.7020137586196431
calibrated-dr-cpo,500,0.1,6,75.0,0.3918826317680006
calibrated-dr-cpo,500,0.1,7,75.0,0.38804684786040344
calibrated-dr-cpo,500,0.1,8,75.0,0.3590620756347674
calibrated-dr-cpo,500,0.1,9,100.0,0.5953397730574559
calibrated-dr-cpo,500,0.1,10,75.0,0.2763334097269735
calibrated-dr-cpo,500,0.1,11,100.0,0.5309466585702869
calibrated-dr-cpo,500,0.1,12,100.0,0.568739319976167
calibrated-dr-cpo,500,0.1,13,100.0,0.65535348261231
calibrated-dr-cpo,500,0.1,14,100.0,0.35136198126008733
calibrated-dr-cpo,500,0.1,15,100.0,0.6671325499328846
calibrated-dr-cpo,500,0.1,16,75.0,0.4127311665369874
calibrated-dr-cpo,500,0.1,17,75.0,0.16202644271054598
calibrated-dr-cpo,500,0.1,18,100.0,0.3101651239848344
calibrated-dr-cpo,500,0.1,19,100.0,0.5224943617301226
calibrated-dr-cpo,500,0.1,20,100.0,0.42439773392900004
calibrated-dr-cpo,500,0.1,21,75.0,0.286071911387711
calibrated-dr-cpo,500,0.1,22,100.0,0.4682676534320996
calibrated-dr-cpo,500,0.1,23,100.0,0.4308604867451333
calibrated-dr-cpo,500,0.1,24,75.0,0.6113468138843403
calibrated-dr-cpo,500,0.1,25,100.0,0.7363553161746642
calibrated-dr-cpo,500,0.1,26,100.0,0.3579282324357155
calibrated-dr-cpo,500,0.1,27,100.0,0.5946434325422106
calibrated-dr-cpo,500,0.1,28,100.0,0.4403855601135052
calibrated-dr-cpo,500,0.1,29,100.0,0.6237572336013406
calibrated-dr-cpo,500,0.1,30,75.0,0.12179347902114104
calibrated-dr-cpo,500,0.1,31,100.0,0.4946175122554469
calibrated-dr-cpo,500,0.1,32,100.0,0.46726733159710515
calibrated-dr-cpo,500,0.1,33,100.0,0.8076378854340487
calibrated-dr-cpo,500,0.1,34,75.0,0.41338791125983704
calibrated-dr-cpo,500,0.1,35,100.0,0.3865761284964786
calibrated-dr-cpo,500,0.1,36,100.0,0.6123341741177084
calibrated-dr-cpo,500,0.1,37,100.0,0.5455716214423837
calibrated-dr-cpo,500,0.1,38,75.0,0.21215266151247114
calibrated-dr-cpo,500,0.1,39,75.0,0.2960425828426482
calibrated-dr-cpo,500,0.1,40,100.0,0.3653663652296389
calibrated-dr-cpo,500,0.1,41,100.0,0.3090839066147929
calibrated-dr-cpo,500,0.1,42,100.0,0.4248546992541966
calibrated-dr-cpo,500,0.1,43,100.0,0.652808369756265
calibrated-dr-cpo,500,0.1,44,100.0,0.38872439158383776
calibrated-dr-cpo,500,0.1,45,75.0,0.2614539256890497
calibrated-dr-cpo,500,0.1,46,100.0,0.4117828604266712
calibrated-dr-cpo,500,0.1,47,100.0,0.4101436312434818
calibrated-dr-cpo,500,0.1,48,100.0,0.5353243885584391
calibrated-dr-cpo,500,0.1,49,100.0,0.9024442754771892
calibrated-dr-cpo,500,0.25,0,75.0,0.22232120054245666
calibrated-dr-cpo,500,0.25,1,75.0,0.3410762238204934
calibrated-dr-cpo,500,0.25,2,100.0,0.2834705132487422
calibrated-dr-cpo,500,0.25,3,100.0,0.6153057303160647
calibrated-dr-cpo,500,0.25,4,100.0,0.30800680893361243
calibrated-dr-cpo,500,0.25,5,100.0,0.4484452113204777
calibrated-dr-cpo,500,0.25,6,100.0,0.34740499991333446
calibrated-dr-cpo,500,0.25,7,100.0,0.34789980686937105
calibrated-dr-cpo,500,0.25,8,75.0,0.2854004852748224
calibrated-dr-cpo,500,0.25,9,75.0,0.14807061400020963
calibrated-dr-cpo,500,0.25,10,100.0,0.28553095154557484
calibrated-dr-cpo,500,0.25,11,75.0,0.21489392181904704
calibrated-dr-cpo,500,0.25,12,100.0,0.2979225688120988
calibrated-dr-cpo,500,0.25,13,100.0,0.4848788959722893
calibrated-dr-cpo,500,0.25,14,100.0,0.2612986840351417
calibrated-dr-cpo,500,0.25,15,75.0,0.4336272414392746
calibrated-dr-cpo,500,0.25,16,75.0,0.1432730622388534
calibrated-dr-cpo,500,0.25,17,75.0,0.20744096052375452
calibrated-dr-cpo,500,0.25,18,100.0,0.3005526317375533
calibrated-dr-cpo,500,0.25,19,75.0,0.23422397330525693
calibrated-dr-cpo,500,0.25,20,100.0,0.34050829900008617
calibrated-dr-cpo,500,0.25,21,100.0,0.3745083299094939
calibrated-dr-cpo,500,0.25,22,75.0,0.27205652976725914
calibrated-dr-cpo,500,0.25,23,100.0,0.33554534739722497
calibrated-dr-cpo,500,0.25,24,75.0,0.17241003549561684
calibrated-dr-cpo,500,0.25,25,75.0,0.5429260403729714
calibrated-dr-cpo,500,0.25,26,100.0,0.18016589102355415
calibrated-dr-cpo,500,0.25,27,75.0,0.22262345900614228
calibrated-dr-cpo,500,0.25,28,100.0,0.36202680541167037
calibrated-dr-cpo,500,0.25,29,100.0,0.5335622820702526
calibrated-dr-cpo,500,0.25,30,100.0,0.319398158469527
calibrated-dr-cpo,500,0.25,31,100.0,0.4235233791518362
calibrated-dr-cpo,500,0.25,32,100.0,0.21904512384838015
calibrated-dr-cpo,500,0.25,33,100.0,0.35797273464813006
calibrated-dr-cpo,500,0.25,34,75.0,0.12451060703733709
calibrated-dr-cpo,500,0.25,35,100.0,0.5064923541081054
calibrated-dr-cpo,500,0.25,36,100.0,0.20035479950034651
calibrated-dr-cpo,500,0.25,37,100.0,0.424063746413523
calibrated-dr-cpo,500,0.25,38,75.0,0.1984557607098023
calibrated-dr-cpo,500,0.25,39,100.0,0.37697846278108554
calibrated-dr-cpo,500,0.25,40,100.0,0.17008010751499542
calibrated-dr-cpo,500,0.25,41,100.0,0.2599106614557196
calibrated-dr-cpo,500,0.25,42,100.0,0.23575431547733233
calibrated-dr-cpo,500,0.25,43,100.0,0.3934314404824371
calibrated-dr-cpo,500,0.25,44,75.0,0.23889091021219144
calibrated-dr-cpo,500,0.25,45,100.0,0.29733910857631324
calibrated-dr-cpo,500,0.25,46,100.0,0.34183933594535465
calibrated-dr-cpo,500,0.25,47,100.0,0.4489598381087546
calibrated-dr-cpo,500,0.25,48,100.0,0.29611616774312366
calibrated-dr-cpo,500,0.25,49,100.0,0.5180028374789308
calibrated-dr-cpo,500,0.5,0,100.0,0.2915772541948418
calibrated-dr-cpo,500,0.5,1,75.0,0.3387554756852984
calibrated-dr-cpo,500,0.5,2,100.0,0.2787090683910814
calibrated-dr-cpo,500,0.5,3,100.0,0.49331270610530403
calibrated-dr-cpo,500,0.5,4,75.0,0.1504460758201394
calibrated-dr-cpo,500,0.5,5,100.0,0.33131739810136934
calibrated-dr-cpo,500,0.5,6,100.0,0.34301800572926644
calibrated-dr-cpo,500,0.5,7,75.0,0.24611841920628746
calibrated-dr-cpo,500,0.5,8,100.0,0.4827779006560237
calibrated-dr-cpo,500,0.5,9,100.0,0.2326532484349701
calibrated-dr-cpo,500,0.5,10,75.0,0.29990645063204097
calibrated-dr-cpo,500,0.5,11,75.0,0.2274612712562292
calibrated-dr-cpo,500,0.5,12,100.0,0.13924275163118702
calibrated-dr-cpo,500,0.5,13,100.0,0.3487012957957113
calibrated-dr-cpo,500,0.5,14,100.0,0.393140127019245
calibrated-dr-cpo,500,0.5,15,100.0,0.2835238640897365
calibrated-dr-cpo,500,0.5,16,75.0,0.3765790316399014
calibrated-dr-cpo,500,0.5,17,100.0,0.38633926166630567
calibrated-dr-cpo,500,0.5,18,100.0,0.24069444721462713
calibrated-dr-cpo,500,0.5,19,100.0,0.28334154827027247
calibrated-dr-cpo,500,0.5,20,100.0,0.3943385373414427
calibrated-dr-cpo,500,0.5,21,100.0,0.20792242576656939
calibrated-dr-cpo,500,0.5,22,100.0,0.2138854571068508
calibrated-dr-cpo,500,0.5,23,100.0,0.30378071657090633
calibrated-dr-cpo,500,0.5,24,75.0,0.1648835512279148
calibrated-dr-cpo,500,0.5,25,100.0,0.4620257323077318
calibrated-dr-cpo,500,0.5,26,100.0,0.31471349053521785
calibrated-dr-cpo,500,0.5,27,75.0,0.22972212725124452
calibrated-dr-cpo,500,0.5,28,75.0,0.27145539823129183
calibrated-dr-cpo,500,0.5,29,100.0,0.30408847813210155
calibrated-dr-cpo,500,0.5,30,75.0,0.2161996766392025
calibrated-dr-cpo,500,0.5,31,75.0,0.27002446610071734
calibrated-dr-cpo,500,0.5,32,100.0,0.21222678229598982
calibrated-dr-cpo,500,0.5,33,100.0,0.31672777404804614
calibrated-dr-cpo,500,0.5,34,75.0,0.18186459267412242
calibrated-dr-cpo,500,0.5,35,100.0,0.2635668760202714
calibrated-dr-cpo,500,0.5,36,100.0,0.16173646731949848
calibrated-dr-cpo,500,0.5,37,100.0,0.3809162144851807
calibrated-dr-cpo,500,0.5,38,75.0,0.2375099441504499
calibrated-dr-cpo,500,0.5,39,75.0,0.13717682677462106
calibrated-dr-cpo,500,0.5,40,100.0,0.2840438844820015
calibrated-dr-cpo,500,0.5,41,100.0,0.35333657797925705
calibrated-dr-cpo,500,0.5,42,75.0,0.15601140198779676
calibrated-dr-cpo,500,0.5,43,100.0,0.23354522652775692
calibrated-dr-cpo,500,0.5,44,75.0,0.2512467740072195
calibrated-dr-cpo,500,0.5,45,100.0,0.2515364081965774
calibrated-dr-cpo,500,0.5,46,100.0,0.3016217267629597
calibrated-dr-cpo,500,0.5,47,100.0,0.35875136138270114
calibrated-dr-cpo,500,0.5,48,100.0,0.3979311520736718
calibrated-dr-cpo,500,0.5,49,75.0,0.21411580571146457
calibrated-dr-cpo+cov,250,0.05,0,75.0,0.13871700947591337
calibrated-dr-cpo+cov,250,0.05,1,0.0,0.19295232510139682
calibrated-dr-cpo+cov,250,0.05,2,75.0,0.8140613469855136
calibrated-dr-cpo+cov,250,0.05,3,100.0,1.612402419066926
calibrated-dr-cpo+cov,250,0.05,4,100.0,1.6032194465609897
calibrated-dr-cpo+cov,250,0.05,5,75.0,1.0219609018947993
calibrated-dr-cpo+cov,250,0.05,6,75.0,0.7076000543864307
calibrated-dr-cpo+cov,250,0.05,7,100.0,0.6522720433370248
calibrated-dr-cpo+cov,250,0.05,8,100.0,1.1808582257345346
calibrated-dr-cpo+cov,250,0.05,9,75.0,0.3535938095445036
calibrated-dr-cpo+cov,250,0.05,10,75.0,0.2996763380560599
calibrated-dr-cpo+cov,250,0.05,11,100.0,1.4038525902355645
calibrated-dr-cpo+cov,250,0.05,12,100.0,2.3079021375461144
calibrated-dr-cpo+cov,250,0.05,13,75.0,0.8935642970757769
calibrated-dr-cpo+cov,250,0.05,14,75.0,0.22409757482027498
calibrated-dr-cpo+cov,250,0.05,15,100.0,1.5321844129965094
calibrated-dr-cpo+cov,250,0.05,16,100.0,1.5613134582150967
calibrated-dr-cpo+cov,250,0.05,17,75.0,0.78461236251787
calibrated-dr-cpo+cov,250,0.05,18,100.0,0.8914402653247155
calibrated-dr-cpo+cov,250,0.05,19,100.0,1.2674487141249244
